user_id,timestamp,hour_of_access,transaction_amount,data_volume_mb,geo_delta_km,is_anomaly
1087,2026-03-17 18:26:00,18,198.04,3.58,12.18,0
1067,2026-03-17 18:31:00,18,59.45,8.82,22.76,0
1028,2026-03-17 18:34:00,18,5.56,15.91,1.39,0
1025,2026-03-17 18:34:00,18,39.68,3.64,1.24,0
1090,2026-03-17 18:39:00,18,67.86,11.19,1.28,0
1065,2026-03-17 18:40:00,18,58.24,1.9,1.59,0
1001,2026-03-17 18:54:00,18,23345.66,9.02,890.53,1
1027,2026-03-17 18:55:00,18,131.83,4.0,1.48,0
1097,2026-03-17 19:00:00,19,28.69,1.01,4.98,0
1091,2026-03-17 19:02:00,19,78.57,0.98,15.49,0
1099,2026-03-17 19:07:00,19,9.49,4.12,7.17,0
1084,2026-03-17 19:08:00,19,56.37,43.55,2.89,0
1017,2026-03-17 19:14:00,19,307.19,10.58,8.32,0
1057,2026-03-17 19:18:00,19,48.98,23.14,2.26,0
1068,2026-03-17 19:24:00,19,21.66,18.71,25.44,0
1086,2026-03-17 19:35:00,19,57.5,13.28,10.15,0
1027,2026-03-17 19:40:00,19,22.77,8.14,6.71,0
1011,2026-03-17 19:40:00,19,19.43,22.32,11.64,0
1016,2026-03-17 19:46:00,19,65.15,9.12,26.93,0
1001,2026-03-17 19:50:00,19,46.11,1.91,8.67,0
1044,2026-03-17 19:50:00,19,103.59,5.1,41.14,0
1037,2026-03-17 19:52:00,19,122.45,4.6,6.03,0
1026,2026-03-17 19:56:00,19,99.04,47.26,0.82,0
1062,2026-03-17 20:00:00,20,6.59,6.62,7.06,0
1064,2026-03-17 20:00:00,20,111.98,10.32,5.53,0
1012,2026-03-17 20:01:00,20,22.98,12.86,19.7,0
1035,2026-03-17 20:03:00,20,42.67,3.14,7.51,0
1075,2026-03-17 20:03:00,20,555.02,180.4,8.2,0
1082,2026-03-17 20:11:00,20,25.4,7.49,8.94,0
1091,2026-03-17 20:12:00,20,51.76,5.26,2.59,0
1097,2026-03-17 20:15:00,20,16.53,18.87,2.64,0
1091,2026-03-17 20:16:00,20,27.81,7.43,27.75,0
1027,2026-03-17 20:16:00,20,84.2,11.54,1.5,0
1061,2026-03-17 20:20:00,20,15.17,14.53,1.59,0
1031,2026-03-17 20:20:00,20,39.76,4.95,32.16,0
1025,2026-03-17 20:25:00,20,109.6,14.85,0.47,0
1082,2026-03-17 20:36:00,20,9.46,1.94,6.9,0
1035,2026-03-17 20:36:00,20,18.85,7.57,10.16,0
1027,2026-03-17 20:38:00,20,156.26,0.58,1.21,0
1086,2026-03-17 20:41:00,20,36.88,20.62,3.59,0
1063,2026-03-17 20:43:00,20,9.34,1.53,15.18,0
1087,2026-03-17 20:48:00,20,94.8,13.63,22.19,0
1020,2026-03-17 20:55:00,20,2.09,4.42,4.44,0
1089,2026-03-17 20:58:00,3,257.48,550.91,34.63,1
1095,2026-03-17 21:10:00,21,39.16,12.86,18.55,0
1017,2026-03-17 21:12:00,21,164.3,4.22,24.15,0
1086,2026-03-17 21:12:00,21,582.15,8.68,10.35,0
1072,2026-03-17 21:12:00,21,122.42,54.55,4.68,0
1037,2026-03-17 21:15:00,21,15.52,10.33,10.26,0
1053,2026-03-17 21:23:00,21,131.47,1.16,6.35,0
1031,2026-03-17 21:29:00,21,16.85,4.1,11.76,0
1050,2026-03-17 21:31:00,21,30741.54,12.53,1385.81,1
1018,2026-03-17 21:43:00,21,17.37,15.69,8.17,0
1082,2026-03-17 21:46:00,21,67.77,2.34,3.63,0
1027,2026-03-17 21:46:00,21,20.38,8.6,8.09,0
1086,2026-03-17 21:55:00,21,100.43,23.56,15.34,0
1083,2026-03-17 21:57:00,21,87.27,9.6,1.7,0
1049,2026-03-17 21:59:00,21,14.1,21.45,5.42,0
1044,2026-03-17 22:03:00,22,36.33,11.26,8.49,0
1031,2026-03-17 22:04:00,22,84.24,5.92,2.28,0
1008,2026-03-17 22:05:00,22,108.03,6.68,11.85,0
1011,2026-03-17 22:09:00,22,16.05,9.03,9.77,0
1041,2026-03-17 22:11:00,22,133.65,6.13,0.49,0
1008,2026-03-17 22:13:00,22,69.44,3.27,0.1,0
1010,2026-03-17 22:26:00,22,103.45,16.45,15.22,0
1028,2026-03-17 22:35:00,22,44.94,1.0,25.0,0
1021,2026-03-17 22:35:00,22,63.84,4.31,0.67,0
1086,2026-03-17 22:38:00,22,70.73,9.29,4.86,0
1078,2026-03-17 22:38:00,22,6.05,11.53,10.35,0
1019,2026-03-17 22:39:00,22,132.7,2.79,12.0,0
1030,2026-03-17 22:40:00,22,8.96,37.19,5.09,0
1048,2026-03-17 22:45:00,22,71.35,15.84,0.46,0
1045,2026-03-17 22:46:00,22,9.98,4.65,0.17,0
1018,2026-03-17 22:46:00,22,11.87,5.06,8.67,0
1061,2026-03-17 22:48:00,22,234.27,3.81,28.43,0
1090,2026-03-17 23:10:00,23,7.09,12.39,3.95,0
1044,2026-03-17 23:15:00,23,37.49,37.13,9.23,0
1042,2026-03-17 23:17:00,23,70.4,2.01,21.71,0
1094,2026-03-17 23:17:00,23,45.85,21.13,26.58,0
1042,2026-03-17 23:20:00,23,27.99,6.26,1.38,0
1038,2026-03-17 23:30:00,23,40.01,6.44,15.93,0
1080,2026-03-17 23:31:00,23,46.15,4.78,0.22,0
1058,2026-03-17 23:44:00,23,83.39,11.65,10.23,0
1028,2026-03-17 23:49:00,23,58.96,27.46,17.07,0
1040,2026-03-17 23:54:00,23,7.67,2.18,37.31,0
1003,2026-03-18 00:05:00,0,66.23,52.71,24.99,0
1034,2026-03-18 00:11:00,0,41.48,1.96,7.45,0
1068,2026-03-18 00:11:00,0,36.25,17.79,2.26,0
1034,2026-03-18 00:11:00,0,27.55,7.4,3.18,0
1092,2026-03-18 00:16:00,0,29.05,2.91,8.22,0
1014,2026-03-18 00:16:00,0,39.17,30.87,10.29,0
1087,2026-03-18 00:20:00,0,366.4,6.49,7.75,0
1045,2026-03-18 00:26:00,0,19.88,5.32,3.19,0
1013,2026-03-18 00:27:00,0,30.17,3.66,0.33,0
1043,2026-03-18 00:29:00,0,88.5,58.71,0.51,0
1061,2026-03-18 00:29:00,0,48.18,17.37,3.58,0
1096,2026-03-18 00:29:00,0,178.18,5.23,10.23,0
1089,2026-03-18 00:31:00,0,32.2,17.7,37.45,0
1025,2026-03-18 00:32:00,0,57.79,2.14,15.41,0
1083,2026-03-18 00:34:00,0,18.54,64.0,1.24,0
1027,2026-03-18 00:44:00,0,31.31,4.07,0.7,0
1062,2026-03-18 00:52:00,0,70.97,17.48,1.08,0
1048,2026-03-18 00:57:00,0,48.2,26.3,11.55,0
1033,2026-03-18 01:04:00,1,63.61,2.0,0.73,0
1003,2026-03-18 01:10:00,1,55.43,9.08,1.46,0
1003,2026-03-18 01:15:00,1,27.3,0.64,2.8,0
1048,2026-03-18 01:21:00,1,35.07,4.97,3.74,0
1019,2026-03-18 01:23:00,1,164.52,7.87,0.88,0
1031,2026-03-18 01:35:00,1,107.83,959.8,2.91,1
1024,2026-03-18 01:38:00,1,44.83,2.82,5.92,0
1068,2026-03-18 01:43:00,1,8.48,5.44,0.83,0
1016,2026-03-18 01:59:00,1,8.6,15.05,8.02,0
1053,2026-03-18 02:04:00,2,128.81,31.93,8.71,0
1059,2026-03-18 02:05:00,2,169.82,10.81,32.56,0
1022,2026-03-18 02:17:00,2,37.67,18.52,1.96,0
1009,2026-03-18 02:19:00,2,33.98,5.64,16.14,0
1073,2026-03-18 02:42:00,2,153.98,5.05,6.62,0
1063,2026-03-18 02:43:00,2,43.64,6.61,1.79,0
1037,2026-03-18 02:44:00,3,35.72,527.63,9.79,1
1057,2026-03-18 02:47:00,2,22.88,9.95,2.73,0
1040,2026-03-18 02:57:00,2,45.81,34.06,2.0,0
1065,2026-03-18 03:00:00,3,14.42,4.6,0.99,0
1028,2026-03-18 03:00:00,3,9.18,3.24,2.52,0
1056,2026-03-18 03:01:00,3,67.52,43.47,30.84,0
1020,2026-03-18 03:05:00,3,10.82,14.42,1.38,0
1016,2026-03-18 03:07:00,3,58.67,4.48,2.75,0
1002,2026-03-18 03:07:00,3,171.93,7.14,16.59,0
1039,2026-03-18 03:08:00,3,43.26,19.9,1.06,0
1012,2026-03-18 03:13:00,3,77.32,2.88,5.82,0
1084,2026-03-18 03:20:00,3,86.75,1.71,26.27,0
1062,2026-03-18 03:20:00,3,24876.62,1.42,2551.24,1
1023,2026-03-18 03:26:00,3,84.52,47.29,6.67,0
1050,2026-03-18 03:26:00,3,25.52,31.41,10.74,0
1060,2026-03-18 03:27:00,3,35.36,2.84,4.1,0
1044,2026-03-18 03:49:00,3,65.65,37.97,17.48,0
1065,2026-03-18 03:54:00,3,32.14,8.42,3.53,0
1078,2026-03-18 04:02:00,1,176.44,2350.35,1.93,1
1028,2026-03-18 04:03:00,4,41.46,2.45,10.78,0
1089,2026-03-18 04:06:00,4,53.17,8.59,40.79,0
1088,2026-03-18 04:14:00,4,131.58,6.52,16.5,0
1048,2026-03-18 04:21:00,4,11.18,12.16,17.23,0
1044,2026-03-18 04:34:00,4,73.21,1.8,7.88,0
1054,2026-03-18 04:36:00,4,29.45,0.88,1.08,0
1047,2026-03-18 04:40:00,4,47265.46,12.82,1624.64,1
1038,2026-03-18 04:40:00,4,54.33,6.38,6.2,0
1074,2026-03-18 04:42:00,4,64.9,11.03,4.54,0
1043,2026-03-18 04:47:00,4,74.88,3.89,11.57,0
1086,2026-03-18 05:03:00,5,36.02,17.73,13.59,0
1053,2026-03-18 05:05:00,5,52.86,3.31,15.04,0
1009,2026-03-18 05:09:00,5,32.42,6.29,9.07,0
1002,2026-03-18 05:15:00,5,291.15,6.11,27.47,0
1081,2026-03-18 05:16:00,5,44.87,5.45,4.88,0
1096,2026-03-18 05:18:00,5,190.16,18.57,14.27,0
1027,2026-03-18 05:25:00,5,82.11,26.27,8.52,0
1062,2026-03-18 05:29:00,5,324.68,4.05,24.38,0
1087,2026-03-18 05:31:00,5,187.85,22.32,11.35,0
1096,2026-03-18 05:35:00,5,23.39,8.66,10.45,0
1060,2026-03-18 05:35:00,5,45.74,14.77,2.61,0
1071,2026-03-18 05:36:00,5,45.16,20.82,28.59,0
1075,2026-03-18 05:44:00,5,97.34,5.21,2.42,0
1088,2026-03-18 05:49:00,5,56.12,2.92,4.77,0
1066,2026-03-18 05:52:00,5,102.43,17.97,9.32,0
1063,2026-03-18 05:57:00,5,21.91,3.56,13.39,0
1050,2026-03-18 06:03:00,6,60.5,14.32,28.77,0
1060,2026-03-18 06:05:00,6,7.19,4.07,2.4,0
1037,2026-03-18 06:06:00,6,53.58,2.46,16.47,0
1087,2026-03-18 06:12:00,6,46383.32,2.04,1825.89,1
1048,2026-03-18 06:13:00,6,12.26,5.62,8.21,0
1098,2026-03-18 06:13:00,6,18.73,3.17,49.46,0
1078,2026-03-18 06:15:00,6,37.71,7.61,0.99,0
1088,2026-03-18 06:34:00,6,176.73,2.86,3.91,0
1024,2026-03-18 06:39:00,6,27.47,6.37,10.37,0
1009,2026-03-18 06:42:00,6,97.18,6.31,2.38,0
1072,2026-03-18 06:43:00,6,42921.77,22.12,1780.43,1
1088,2026-03-18 06:50:00,6,59.24,4.43,3.61,0
1053,2026-03-18 06:52:00,6,19.6,10.67,27.79,0
1072,2026-03-18 06:53:00,6,104.85,28.51,19.23,0
1079,2026-03-18 07:08:00,7,87.22,6.9,4.69,0
1047,2026-03-18 07:11:00,7,57.66,6.1,3.96,0
1023,2026-03-18 07:11:00,7,87.91,27.59,0.88,0
1061,2026-03-18 07:14:00,7,112.82,23.0,0.18,0
1056,2026-03-18 07:14:00,7,33.79,9.94,7.82,0
1041,2026-03-18 07:14:00,7,35.19,15.71,7.2,0
1034,2026-03-18 07:18:00,7,35.88,3.31,7.32,0
1065,2026-03-18 07:18:00,7,59.12,5.69,3.49,0
1041,2026-03-18 07:30:00,7,195.51,29.23,9.13,0
1017,2026-03-18 07:35:00,7,287.96,26.41,24.73,0
1037,2026-03-18 07:40:00,7,26.77,20.01,8.86,0
1075,2026-03-18 07:42:00,7,34795.27,5.44,2832.11,1
1079,2026-03-18 07:44:00,7,15.3,49.99,2.03,0
1048,2026-03-18 07:45:00,7,34.39,8.78,3.7,0
1027,2026-03-18 07:45:00,7,26934.78,15.22,1352.61,1
1088,2026-03-18 07:49:00,7,135.26,1.6,0.86,0
1048,2026-03-18 07:52:00,7,9.28,5.48,0.19,0
1018,2026-03-18 07:56:00,7,24.72,59.3,6.36,0
1014,2026-03-18 08:06:00,8,16.23,19.06,7.23,0
1088,2026-03-18 08:08:00,8,21.67,5.9,5.2,0
1066,2026-03-18 08:08:00,8,13.57,3.75,11.17,0
1081,2026-03-18 08:10:00,8,11.44,7.31,10.08,0
1006,2026-03-18 08:12:00,8,27.45,1.84,6.7,0
1066,2026-03-18 08:14:00,8,32.29,3.39,14.9,0
1067,2026-03-18 08:14:00,8,74.21,0.78,17.19,0
1074,2026-03-18 08:16:00,8,102.88,7.52,4.39,0
1025,2026-03-18 08:17:00,8,337.89,3.52,9.71,0
1063,2026-03-18 08:32:00,8,170.3,9.83,13.48,0
1097,2026-03-18 08:36:00,8,10.45,2.64,1.55,0
1063,2026-03-18 08:49:00,8,31.16,4.47,4.99,0
1019,2026-03-18 08:50:00,8,109.9,14.19,12.05,0
1092,2026-03-18 08:57:00,8,69.48,7.9,1.84,0
1021,2026-03-18 08:59:00,8,22.78,11.66,5.57,0
1006,2026-03-18 09:05:00,9,44644.93,5.8,842.76,1
1068,2026-03-18 09:08:00,9,23.72,7.94,10.85,0
1024,2026-03-18 09:14:00,9,47.04,6.89,13.99,0
1098,2026-03-18 09:17:00,9,147.48,222.01,47.68,0
1034,2026-03-18 09:18:00,9,39109.9,7.31,3211.21,1
1044,2026-03-18 09:19:00,9,5.03,4.91,22.34,0
1038,2026-03-18 09:20:00,9,20.64,5.9,16.76,0
1036,2026-03-18 09:21:00,9,43.59,16.26,16.58,0
1058,2026-03-18 09:26:00,9,14.34,22.86,0.01,0
1032,2026-03-18 09:32:00,9,33.59,22.98,10.99,0
1059,2026-03-18 09:38:00,9,51.56,16.16,5.34,0
1038,2026-03-18 09:40:00,9,78.48,2.91,11.89,0
1068,2026-03-18 09:41:00,9,15.31,14.9,12.61,0
1027,2026-03-18 09:43:00,9,123.9,13.97,21.4,0
1017,2026-03-18 10:11:00,10,112.7,21.07,5.02,0
1019,2026-03-18 10:11:00,10,115.58,6.56,0.97,0
1075,2026-03-18 10:13:00,10,60.44,2.72,11.9,0
1081,2026-03-18 10:19:00,10,84.89,6.18,6.96,0
1089,2026-03-18 10:22:00,10,22.25,3.29,6.36,0
1010,2026-03-18 10:23:00,10,23.76,2.55,3.99,0
1095,2026-03-18 10:24:00,10,10.9,4.54,3.27,0
1044,2026-03-18 10:25:00,10,53.89,8.29,4.16,0
1094,2026-03-18 10:27:00,10,36.42,4.43,19.02,0
1075,2026-03-18 10:28:00,10,91.72,7.97,0.93,0
1040,2026-03-18 10:32:00,10,7.99,3.76,8.05,0
1048,2026-03-18 10:37:00,10,249.5,11.72,2.69,0
1019,2026-03-18 10:48:00,10,89.25,4.63,11.85,0
1083,2026-03-18 10:50:00,10,126.49,4.7,2.23,0
1034,2026-03-18 10:55:00,10,18.12,20.36,1.03,0
1042,2026-03-18 10:58:00,10,41.83,15.04,9.41,0
1047,2026-03-18 11:03:00,11,48.16,7.08,4.42,0
1034,2026-03-18 11:06:00,11,16.41,5.02,12.12,0
1042,2026-03-18 11:16:00,11,43.03,5.26,13.71,0
1001,2026-03-18 11:17:00,11,133.22,9.02,5.18,0
1063,2026-03-18 11:19:00,11,20.43,2.14,7.98,0
1058,2026-03-18 11:27:00,11,135.51,18.76,14.13,0
1060,2026-03-18 11:28:00,11,70.17,4.14,28.13,0
1071,2026-03-18 11:33:00,11,74.38,6.02,22.92,0
1065,2026-03-18 11:34:00,11,15.79,6.64,6.6,0
1082,2026-03-18 11:36:00,11,72.15,6.28,6.83,0
1020,2026-03-18 11:39:00,11,152.86,31.55,24.29,0
1002,2026-03-18 11:45:00,11,27.62,16.54,17.85,0
1066,2026-03-18 11:48:00,11,49.92,10.91,23.43,0
1086,2026-03-18 11:49:00,11,641.98,15.12,16.57,0
1019,2026-03-18 11:50:00,11,4.14,100.48,4.84,0
1087,2026-03-18 11:52:00,11,25.98,3.9,11.97,0
1018,2026-03-18 11:58:00,11,74.3,4.44,0.19,0
1059,2026-03-18 12:07:00,12,91.57,6.14,14.19,0
1015,2026-03-18 12:08:00,12,33.45,3.52,1.41,0
1071,2026-03-18 12:15:00,4,44.68,2423.26,4.96,1
1011,2026-03-18 12:18:00,12,173.38,1.61,4.62,0
1046,2026-03-18 12:23:00,12,13.09,1.98,4.58,0
1088,2026-03-18 12:30:00,12,47.04,7.88,10.59,0
1097,2026-03-18 12:36:00,12,76.33,2.62,1.76,0
1053,2026-03-18 12:36:00,12,79.41,39.01,1.21,0
1069,2026-03-18 12:51:00,12,51.79,7.97,39.4,0
1001,2026-03-18 12:55:00,12,41202.12,5.75,4120.87,1
1025,2026-03-18 13:14:00,13,59.9,1.14,22.57,0
1084,2026-03-18 13:17:00,13,15.29,11.11,12.67,0
1054,2026-03-18 13:19:00,13,209.91,8.52,10.46,0
1072,2026-03-18 13:22:00,13,28.77,26.05,18.96,0
1067,2026-03-18 13:27:00,13,18.56,6.71,12.03,0
1085,2026-03-18 13:27:00,13,148.41,9.77,19.91,0
1030,2026-03-18 13:33:00,13,100.81,18.0,12.73,0
1021,2026-03-18 13:34:00,13,20.08,2.47,14.3,0
1028,2026-03-18 13:38:00,13,84.07,24.93,3.7,0
1091,2026-03-18 13:41:00,13,55.62,21.79,8.93,0
1065,2026-03-18 13:58:00,13,20.39,2.31,8.77,0
1026,2026-03-18 13:58:00,13,29.12,1.51,5.04,0
1097,2026-03-18 13:59:00,13,37.58,14.72,3.79,0
1053,2026-03-18 14:02:00,14,15.78,24.84,0.02,0
1012,2026-03-18 14:13:00,14,457.94,20.15,11.26,0
1003,2026-03-18 14:19:00,14,75.21,104.97,4.47,0
1068,2026-03-18 14:25:00,14,36.38,7.56,2.74,0
1050,2026-03-18 14:28:00,14,226.94,4.85,5.22,0
1085,2026-03-18 14:30:00,14,20.9,5.97,3.58,0
1066,2026-03-18 14:31:00,14,38.15,2.1,6.55,0
1092,2026-03-18 14:37:00,14,42.45,10.81,1.59,0
1005,2026-03-18 14:37:00,14,90.21,1.36,0.3,0
1028,2026-03-18 14:38:00,14,22.45,6.73,8.31,0
1099,2026-03-18 14:40:00,14,24.83,14.46,3.38,0
1069,2026-03-18 14:42:00,14,69.25,9.45,7.45,0
1083,2026-03-18 14:42:00,14,119.79,34.97,11.44,0
1075,2026-03-18 14:47:00,14,118.53,15.07,3.31,0
1032,2026-03-18 14:48:00,14,74.02,3.45,3.11,0
1020,2026-03-18 14:50:00,14,121.51,13.16,1.38,0
1088,2026-03-18 14:58:00,14,17.86,2.57,0.26,0
1046,2026-03-18 15:01:00,15,66.62,4.86,6.93,0
1077,2026-03-18 15:02:00,15,38.11,8.57,8.26,0
1065,2026-03-18 15:05:00,15,283.7,11.03,0.87,0
1004,2026-03-18 15:15:00,15,47.14,20.83,16.55,0
1019,2026-03-18 15:17:00,15,68.79,2.77,56.9,0
1009,2026-03-18 15:25:00,15,5.66,68.7,2.19,0
1061,2026-03-18 15:27:00,15,23.22,2.64,1.79,0
1008,2026-03-18 15:29:00,15,55.3,3.95,32.77,0
1014,2026-03-18 15:31:00,15,5.96,2.7,10.56,0
1098,2026-03-18 15:32:00,15,56.73,9.77,3.06,0
1073,2026-03-18 15:48:00,15,15.2,14.5,28.73,0
1022,2026-03-18 15:53:00,15,22.12,8.74,1.82,0
1075,2026-03-18 16:03:00,16,210.25,6.92,7.46,0
1000,2026-03-18 16:04:00,16,13.13,6.96,12.53,0
1075,2026-03-18 16:04:00,16,40622.01,16.89,2856.28,1
1024,2026-03-18 16:11:00,16,25.08,6.13,1.42,0
1006,2026-03-18 16:17:00,16,108.74,15.97,29.18,0
1010,2026-03-18 16:19:00,16,45.43,4.41,4.46,0
1006,2026-03-18 16:22:00,16,1.67,3.58,6.64,0
1073,2026-03-18 16:23:00,16,26.24,3.71,6.3,0
1003,2026-03-18 16:25:00,16,38.22,21.9,10.83,0
1054,2026-03-18 16:25:00,16,22.19,7.53,0.59,0
1002,2026-03-18 16:27:00,3,41.07,2966.92,0.44,1
1071,2026-03-18 16:29:00,16,31.74,6.54,40.72,0
1065,2026-03-18 16:30:00,16,15702.36,0.78,2885.5,1
1048,2026-03-18 16:34:00,16,94.53,9.76,4.17,0
1038,2026-03-18 16:35:00,16,105.14,14.73,21.63,0
1009,2026-03-18 16:36:00,16,59.34,8.55,1.35,0
1044,2026-03-18 16:53:00,1,94.57,2892.28,6.75,1
1058,2026-03-18 17:07:00,17,25.08,2.83,7.63,0
1041,2026-03-18 17:11:00,17,30.35,2.54,22.86,0
1021,2026-03-18 17:21:00,17,79.2,13.59,2.08,0
1016,2026-03-18 17:25:00,17,50.15,14.62,42.2,0
1031,2026-03-18 17:30:00,17,85.47,2.99,12.39,0
1068,2026-03-18 17:32:00,17,108.69,9.34,2.06,0
1066,2026-03-18 17:34:00,17,119.99,58.52,3.71,0
1038,2026-03-18 17:35:00,17,235.73,10.5,3.13,0
1072,2026-03-18 17:38:00,17,89.16,2.88,4.21,0
1023,2026-03-18 17:44:00,17,14.32,4.08,4.33,0
1018,2026-03-18 17:51:00,17,51.84,7.1,17.1,0
1030,2026-03-18 17:57:00,17,9.54,8.49,11.65,0
1019,2026-03-18 17:57:00,17,55.88,34.27,27.05,0
1028,2026-03-18 18:07:00,18,19.43,5.94,17.93,0
1084,2026-03-18 18:08:00,18,7.38,8.79,12.02,0
1025,2026-03-18 18:08:00,18,21.81,1.99,6.51,0
1072,2026-03-18 18:10:00,18,29342.79,19.09,1469.46,1
1070,2026-03-18 18:14:00,18,94.92,3.43,5.35,0
1035,2026-03-18 18:14:00,18,13.11,3.28,10.63,0
1029,2026-03-18 18:14:00,18,386.64,13.22,3.03,0
1013,2026-03-18 18:15:00,18,118.72,19.08,7.62,0
1057,2026-03-18 18:27:00,18,300.65,7.69,6.13,0
1081,2026-03-18 18:34:00,18,231.37,16.1,7.3,0
1094,2026-03-18 18:35:00,18,52.95,2.28,14.41,0
1095,2026-03-18 18:36:00,18,75.08,2.21,0.05,0
1051,2026-03-18 18:40:00,18,34.93,1.31,13.2,0
1008,2026-03-18 18:42:00,18,444.8,10.0,17.28,0
1051,2026-03-18 18:45:00,18,9.11,6.92,16.63,0
1053,2026-03-18 18:53:00,18,32.55,14.26,21.83,0
1023,2026-03-18 18:54:00,18,57.5,16.72,5.98,0
1073,2026-03-18 19:02:00,19,65.06,4.96,2.01,0
1032,2026-03-18 19:25:00,19,205.67,3.3,3.02,0
1021,2026-03-18 19:31:00,19,17.31,20.55,26.31,0
1095,2026-03-18 19:31:00,19,9.67,8.54,24.81,0
1057,2026-03-18 19:33:00,19,14.16,12.83,10.42,0
1037,2026-03-18 19:34:00,19,31.7,20.97,9.57,0
1089,2026-03-18 19:36:00,19,11.73,2.11,3.81,0
1081,2026-03-18 19:44:00,19,27.87,15.86,13.89,0
1041,2026-03-18 19:46:00,19,152.46,20.87,46.33,0
1036,2026-03-18 19:49:00,19,8.86,6.96,13.88,0
1025,2026-03-18 19:51:00,19,190.01,2.3,13.52,0
1065,2026-03-18 19:55:00,19,9.57,8.7,9.17,0
1046,2026-03-18 20:05:00,20,181.47,7.15,9.02,0
1017,2026-03-18 20:08:00,20,96.84,1.69,16.51,0
1031,2026-03-18 20:09:00,20,18.22,5.52,16.04,0
1097,2026-03-18 20:12:00,20,60.82,10.16,0.03,0
1053,2026-03-18 20:22:00,20,125.33,3.62,4.96,0
1059,2026-03-18 20:23:00,20,316.6,22.4,11.68,0
1080,2026-03-18 20:25:00,20,60.34,0.92,18.85,0
1065,2026-03-18 20:30:00,20,87.12,24.98,8.6,0
1034,2026-03-18 20:34:00,20,48.38,16.86,16.16,0
1001,2026-03-18 20:34:00,20,17.4,25.15,7.18,0
1020,2026-03-18 20:37:00,20,258.56,3.09,1.76,0
1066,2026-03-18 20:41:00,20,20.51,59.13,8.76,0
1069,2026-03-18 20:47:00,20,53.82,2.41,6.43,0
1043,2026-03-18 20:47:00,20,32.08,3.26,3.09,0
1041,2026-03-18 20:53:00,20,21.39,4.89,4.66,0
1085,2026-03-18 20:54:00,20,85.73,13.01,20.19,0
1048,2026-03-18 20:57:00,4,63.97,2453.14,4.27,1
1028,2026-03-18 20:58:00,20,15.88,4.34,28.04,0
1014,2026-03-18 21:01:00,21,62.94,11.9,5.77,0
1012,2026-03-18 21:01:00,21,34.55,53.42,19.0,0
1056,2026-03-18 21:03:00,21,28.6,10.73,0.18,0
1026,2026-03-18 21:04:00,21,24.66,1.93,8.46,0
1042,2026-03-18 21:05:00,21,39.61,9.79,44.83,0
1026,2026-03-18 21:12:00,21,105.98,4.36,7.32,0
1042,2026-03-18 21:15:00,3,194.44,739.77,5.5,1
1054,2026-03-18 21:21:00,21,32.22,1.8,1.95,0
1092,2026-03-18 21:22:00,21,61.75,16.56,3.04,0
1089,2026-03-18 21:25:00,21,589.32,13.95,15.57,0
1005,2026-03-18 21:26:00,21,98.85,2.52,2.55,0
1050,2026-03-18 21:32:00,21,59.79,19.93,11.68,0
1000,2026-03-18 21:34:00,21,5.5,7.79,49.29,0
1072,2026-03-18 21:44:00,21,148.75,18.61,18.98,0
1070,2026-03-18 21:48:00,21,45.67,8.76,10.6,0
1095,2026-03-18 21:52:00,21,62.63,49.62,0.08,0
1021,2026-03-18 22:01:00,22,73.32,21.01,18.66,0
1035,2026-03-18 22:16:00,22,16.88,8.82,1.77,0
1035,2026-03-18 22:16:00,22,171.46,7.79,0.05,0
1028,2026-03-18 22:18:00,22,26.49,2.55,6.43,0
1041,2026-03-18 22:22:00,22,70.05,7.16,11.7,0
1017,2026-03-18 22:23:00,22,50.41,25.76,8.69,0
1038,2026-03-18 22:25:00,22,30792.09,40.39,4998.02,1
1055,2026-03-18 22:35:00,22,27.82,11.22,15.13,0
1058,2026-03-18 22:38:00,22,120.18,6.95,30.09,0
1013,2026-03-18 22:42:00,22,39.54,3.93,9.87,0
1011,2026-03-18 22:48:00,22,13.34,4.71,7.23,0
1022,2026-03-18 22:54:00,22,13.54,9.14,5.14,0
1069,2026-03-18 22:57:00,22,29.09,4.5,0.5,0
1066,2026-03-18 23:14:00,23,33.73,12.86,9.38,0
1054,2026-03-18 23:18:00,23,31.53,7.09,25.28,0
1022,2026-03-18 23:30:00,23,113.89,1.12,18.12,0
1072,2026-03-18 23:32:00,23,327.16,16.7,10.82,0
1024,2026-03-18 23:45:00,23,35.31,4.24,3.88,0
1065,2026-03-18 23:46:00,23,74.71,16.96,5.12,0
1017,2026-03-18 23:49:00,23,61.76,7.21,1.04,0
1039,2026-03-18 23:52:00,23,186.1,0.94,8.96,0
1040,2026-03-19 00:00:00,0,139.75,12.87,8.89,0
1036,2026-03-19 00:01:00,0,87.53,18.25,0.82,0
1096,2026-03-19 00:13:00,0,151.49,2.67,8.35,0
1036,2026-03-19 00:16:00,0,142.24,3.54,5.72,0
1059,2026-03-19 00:37:00,0,49.2,12.72,2.78,0
1014,2026-03-19 00:38:00,0,62.3,4.88,2.49,0
1022,2026-03-19 00:38:00,0,59.55,7.38,3.01,0
1022,2026-03-19 00:44:00,0,125.58,6.08,0.52,0
1027,2026-03-19 00:45:00,0,55.64,3.64,2.33,0
1087,2026-03-19 00:46:00,0,117.86,11.37,85.63,0
1023,2026-03-19 00:48:00,0,28.87,7.02,11.76,0
1090,2026-03-19 00:48:00,0,40.94,13.7,10.6,0
